X,Y
-2.74448610576,42.8013953063
-2.73225687451,42.8013672153
2.74364280613,42.4141774951
2.10311112538,42.1587876914
2.11521470994,42.1588816134
2.13942204993,42.1590656271
2.04259389864,42.1582987413
2.0669330219,42.1494928989
2.12744217424,42.1499688544
2.13954416197,42.1500601987
2.13966621842,42.1410547559
2.10349268183,42.1317715839
2.12768965021,42.1319580026
2.15152579995,42.1591557113
2.16362959131,42.1592444921
2.17573343671,42.159331996
2.18783733539,42.1594182229
2.19994128656,42.1595031728
2.29677482216,42.1601368228
2.30887924475,42.160210242
2.33308825472,42.1603534267
2.35729744944,42.1604915712
2.21215713355,42.1505813308
2.2242594576,42.1506637257
2.24846425671,42.1508246866
2.27266927946,42.150980474
2.30897720466,42.1512044892
2.32107995275,42.1512766606
2.33318276287,42.1513476174
2.35738851211,42.1514857017
2.38159439914,42.151618713
2.15176654871,42.1411447958
2.20016836811,42.1414921405
2.24857084187,42.1418190472
2.26067158215,42.14189758
2.32117613957,42.1422708673
2.39378324532,42.1426773566
2.40588455107,42.1427406652
2.18818300444,42.1324016951
2.30917298945,42.1331929404
2.33337164945,42.133335955
2.73160388323,42.3871322691
2.38176951848,42.1336068164
2.39386906705,42.1336713737
2.46646711283,42.1340318412
2.33346602793,42.124330102
2.39395484956,42.1246653762
2.30936859438,42.1151813338
2.38203189687,42.1065888617
2.39412630036,42.1066533405
2.40622074288,42.1067165446
2.43040973347,42.1068391219
2.41839748934,42.0977724064
2.40638864451,42.0887044285
2.41847971758,42.0887663243
2.40647253801,42.0796983489
2.41856190841,42.0797602279
2.4306512987,42.0798208253
2.44274069049,42.0798801326
2.45483011826,42.0799381665
2.46691958121,42.079994927
2.47900907856,42.0800504139
2.43073174695,42.0708146977
2.47908268472,42.0710442222
2.67090863444,42.3779692386
2.4905226302,42.1521540986
2.51472938923,42.1522589632
2.53900149524,42.1433524674
2.51486667195,42.134246531
2.52696666422,42.1342970067
2.57536693952,42.1344860318
2.58746707943,42.1345300899
2.59956717046,42.1345728645
2.55123019318,42.1253877864
2.56332856556,42.1254343745
2.5512936147,42.1163814704
2.59968034474,42.1165600902
2.68449073945,42.0898042626
2.50339855413,42.0531387523
2.51548297642,42.0531903115
2.50346860185,42.0441325041
2.50353861732,42.0351262415
2.52770057064,42.0352279814
2.57391727049,42.3506329112
2.56183824392,42.3415813477
2.57397802627,42.3416269924
2.58611783638,42.3416713517
2.62253721087,42.3417966887
2.4564400632,41.8908054787
2.46849356142,41.8908617648
2.45651617331,41.8817990321
2.45659218155,41.8727925483
2.46864228547,41.8728488278
2.39642607701,41.8634855035
2.40847452851,41.8635481789
2.44461977795,41.8637285075
2.42060405153,41.8546030905
2.3846362081,41.8364021756
2.42076600537,41.8365900475
2.93805080393,42.4684818127
2.95021520737,42.4684878331
2.96237961402,42.4684925627
2.99887279998,42.4684990153
2.92589701601,42.4594686285
2.50423725944,41.9450618076
2.95022234603,42.4594819393
2.974547692,42.4594900925
2.4923159582,41.9269963065
2.5164368585,41.9271003806
2.52849735579,41.9271505177
2.49238717852,41.9179899086
2.55268129062,41.9182404636
2.57679939089,41.9183317784
2.58885848236,41.9183755362
2.51657240837,41.9090874922
2.55274390178,41.909233964
2.56480121837,41.909280243
2.50458481285,41.9000296808
2.48054709397,41.890916786
2.49267165335,41.8819641555
2.48069242333,41.8729038428
2.49274258747,41.8729576582
2.52889326791,41.8731115462
2.48076501263,41.863897344
2.36063910298,41.8272644254
2.34868849663,41.8181906746
2.38480811579,41.818389411
2.39684791745,41.8184532402
2.39693206533,41.8094468398
2.43304656785,41.8096306717
2.44508479706,41.8096894363
2.45712306149,41.8097469393
2.44516212296,41.8006829229
2.45719870992,41.8007404115
2.46923533133,41.8007966391
2.44523941362,41.7916763952
2.45727432388,41.7917338695
2.46930926857,41.7917900831
2.48127198641,41.8008516055
2.48141647449,41.7828384522
2.49352039003,41.7738855235
2.46464471293,42.3501758233
2.24653871657,42.312924292
2.23495015283,42.2678164175
2.27215306422,42.19600895
2.56202551613,42.3145634971
2.44266191679,42.0888862625
2.4089701977,41.8095093762
2.10119786309,42.293865372
2.12545658357,42.2940528302
2.05294987664,42.275465205
2.1378314484,42.2761341523
2.08945729018,42.2667545366
2.10158145841,42.2668500798
2.12582980224,42.267037336
2.13795405965,42.2671290417
2.04109690411,42.2573546838
2.05321926826,42.2574553104
2.10170916908,42.257845023
2.12595407603,42.2580322333
2.12607829312,42.2490271163
2.0534884121,42.2394453579
2.12620245354,42.2400219848
2.02938875923,42.2302379981
2.07785736266,42.2306376119
2.05375730843,42.2214353473
2.06587277493,42.2215345868
2.07798830245,42.2216325468
2.0901038902,42.2217292272
1.9693906202,42.1936904056
1.98150040046,42.1937983613
1.99361023469,42.1939051252
2.10260189492,42.1948089097
2.06640329009,42.1855138661
2.07851191333,42.1856117372
2.09062059644,42.1857083303
2.12694675442,42.1859903883
2.13905558129,42.1860818506
2.04245801526,42.167303933
2.05456306995,42.1674043136
2.12719449746,42.1679796489
2.42838416788,42.3319884653
2.30720708551,42.3133073573
2.22238269766,42.3037566042
2.41649605899,42.3049097873
2.18610412763,42.2944986982
2.19823376808,42.2945839826
2.33166526461,42.2954401433
2.3801872065,42.2957128555
2.39231782094,42.2957778282
2.40444847499,42.2958415178
2.42870989964,42.2959650377
2.44084067271,42.2960248192
2.45297148223,42.2960833175
2.14983652922,42.2852298718
2.16196428618,42.2853189586
2.30750316981,42.2862903959
2.31963181545,42.2863630619
2.33176045589,42.2864344179
2.38027547056,42.2867070266
2.40453327695,42.2868356563
2.41666223875,42.2868980471
2.44092028158,42.2870189139
2.46517847431,42.2871346032
2.24696782735,42.2769021658
2.30760177457,42.2772847131
2.31972869439,42.2773573509
2.33185560361,42.277428678
2.34398255639,42.277498723
2.35610955193,42.277567486
2.38036369424,42.2777011834
2.39249084738,42.277766123
2.18645151103,42.2674826562
2.19857599805,42.2675678274
2.21070061634,42.2676518748
2.22282535932,42.2677347868
2.29557513301,42.268205188
2.30770030937,42.2682790753
2.31982550371,42.2683516713
2.34407592583,42.2684929824
2.35620120113,42.2685617155
2.38045189231,42.2686953608
2.1501992063,42.2582143043
2.17444449769,42.2583910051
2.18656722382,42.2584774337
2.21081290608,42.2586465968
2.25930528516,42.2589703825
2.2956753485,42.2591995879
2.30779879732,42.2592734269
2.34416925229,42.2594872314
2.38054005186,42.2596895283
2.39266373742,42.2597544267
2.40478746259,42.2598180437
2.41691122658,42.2598803793
2.42903503019,42.259941423
2.44115887751,42.2600011432
2.22304644196,42.2497241275
2.29577551816,42.250193973
2.42911621823,42.2509354955
2.45336048647,42.2510536181
2.15044071663,42.2402039637
2.18679849171,42.2404669455
2.19891785617,42.2405520453
2.25951593458,42.2409594332
2.33223569763,42.2414057614
2.34435577767,42.2414756859
2.12483330863,42.3390786364
2.17479644088,42.2313753237
2.18691404688,42.2314616797
2.22326732277,42.2317134089
2.22359839267,42.2046970393
2.30809399108,42.2322563927
2.32021229181,42.2323288225
2.33233061259,42.2323999969
2.34444897663,42.2324698913
2.35656738314,42.2325385057
2.36868583134,42.23260584
2.22337768755,42.2227080273
2.33242548431,42.2233942178
2.34454213314,42.2234640821
2.35665882442,42.2235326669
2.36877555737,42.2235999719
2.38089228648,42.2236660541
2.26976405595,42.4031364258
2.23560251923,42.2137839228
2.24771702894,42.2138640172
2.25983158758,42.2139428326
2.27194626158,42.2140202807
2.33252029961,42.2143884263
2.34463522449,42.2144582674
2.356750192,42.2145268292
2.36886520134,42.2145941116
2.3809802051,42.2146601702
2.39309523866,42.2147249618
2.40521031164,42.214788474
2.15092333678,42.2041828301
2.21148570835,42.2046144255
2.23571112746,42.2047783745
2.25993674532,42.2049372091
2.28416267547,42.2050907573
2.29627571098,42.2051656133
2.32050191231,42.2053115218
2.3326150671,42.2053826211
2.34472826529,42.2054524415
2.39318137825,42.2057190465
2.41740811603,42.2058447427
2.4295215447,42.2059056619
2.4416350189,42.2059652684
2.47797565599,42.2061364139
2.1752652707,42.1953538413
2.35693277837,42.1965151222
2.38115589087,42.1966483753
2.28201776544,42.394207822
2.24803753137,42.1868472147
2.27225639442,42.1870032627
2.28436591898,42.1870793307
2.29647549015,42.1871541209
2.30858510714,42.1872276331
2.32069476815,42.1872999105
2.35702400887,42.1875092471
2.38124367352,42.1876424561
2.39335353931,42.1877071725
2.16339215858,42.1772554059
2.19971412796,42.1775141759
2.22392909044,42.1776804206
2.23603665434,42.1777616412
2.24814426784,42.1778415845
2.26025193103,42.1779202485
2.28446747083,42.1780735956
2.29657531101,42.1781483528
2.32079112989,42.1782940832
2.33289910941,42.1783651191
2.34500713225,42.1784348772
2.36922330475,42.1785705602
2.39343956082,42.1787012138
2.16351087078,42.1682499494
2.17561642752,42.1683374684
2.1877220376,42.1684237101
2.2361450641,42.1687560341
2.24825095552,42.1688359396
2.26035689665,42.1689145657
2.27246291271,42.1689918443
2.28456897612,42.1690678458
2.2966750861,42.1691425701
2.29426799083,42.385277872
2.3087812418600002,42.1692160173
2.32088744754,42.1692882415
2.33299370354,42.1693592563
2.34510000284,42.1694289937
2.35720634465,42.1694974537
2.393525543,42.1696952406
2.54976267775,42.3325284885
2.56190070176,42.3325754164
2.59831490435,42.3327084859
2.61045294688,42.3327502629
2.6225910148,42.3327907551
2.63472910731,42.3328299623
2.64686722362,42.3328678846
2.51341815444,42.3233741675
2.54982683521,42.3235225559
2.56196312338,42.3235694641
2.57409944015,42.3236150879
2.61050842865,42.323744232
2.6347811226,42.3238238905
2.64691750568,42.3238617932
2.28222294691,42.3761968438
2.65905371692,42.3238983449
2.54989096326,42.3145166093
2.61056388333,42.3147381818
2.62269848526,42.3147786306
2.50142406919,42.3053103042
2.51355677238,42.3053623189
2.63488507717,42.3058116863
2.40376865684,42.3678878809
2.52575703957,42.2964070996
2.6106747166,42.2967260381
2.62280585542,42.2967664419
2.63493701879,42.2968055626
2.63498893666,42.2877994245
2.42813947359,42.3590058734
2.63504083079,42.278793272
2.64716855793,42.2788310661
2.69567876333,42.2789697422
2.70784784335,42.2699950545
2.70788931985,42.2609888897
2.72001348084,42.2610190329
2.73213765988,42.2610478945
-3.39518035818,41.2518636568
-3.38308711077,41.2248809026
-3.3709532624,41.1888889292
-3.37105468433,41.2069043448
-3.35912704242,41.2069418805
-3.35922530217,41.2249572434
-3.38319207347,41.2428961247
-3.3712579156,41.2429349344
-3.34719939242,41.206978191
-3.28748254795,41.1891258149
-2.54736806329,42.9988969111
-2.58423338017,42.9900322731
-2.55970070866,42.989940122
-2.52290195329,42.9897920429
-2.58429432414,42.9810273836
-2.55976524502,42.9809352598
-2.54750075815,42.9808872281
-2.53523630185,42.9808378824
-2.52297187696,42.9807872227
-2.57209247328,42.9719770875
-2.55982975165,42.9719303832
-2.54756705974,42.9718823651
-2.57215515604,42.9629721834
-2.55989422856,42.9629254922
-2.5476995713,42.9538725961
-2.3756183858,42.9980865002
-2.35108330105,42.9979497336
-2.26521197937,42.9974293874
-2.21614381957,42.9971030393
-2.40024153108,42.9892133832
-2.36344408535,42.989014219
-2.35117835481,42.9889452021
-2.32664702748,42.988803172
-2.26531955423,42.9884250399
-2.2530542122,42.9883454591
-2.2039934337,42.9880139595
-2.51070748351,42.9807352568
-2.47391450311,42.9805714914
-2.46165024464,42.980514278
-2.42256983263,43.2234563158
-2.44938599789,42.9804557995
-2.42485761658,42.9803349006
-2.33900946733,42.9798703229
-2.32674561427,42.979798676
-2.49851660191,42.9716771757
-2.48625406849,42.9716226016
-2.46172910489,42.9715095157
-2.44946664853,42.9714510582
-2.43720422928,42.9713912872
-2.42494184795,42.9713302027
-2.41267950538,42.9712678047
-2.38815491581,42.9711390625
-2.33910622129,42.9708657872
-2.32684415576,42.9707941654
-2.26553455569,42.9704163011
-2.22874942363,42.9701737786
-2.20422629296,42.9700055153
-2.19196480743,42.9699194139
-2.41276548753,42.9622631147
-2.38824447476,42.9621344173
-2.30242223094,42.9616425082
-2.26564198234,42.9614119099
-2.25338199926,42.9613324141
-2.22886220514,42.9611694741
-2.20434264238,42.9610012713
-2.19208294077,42.9609152008
-2.34869360317,43.2230582767
-2.37607533051,42.9530634613
-2.36381671044,42.9529958522
-2.27800760737,42.9524856593
-2.26574935963,42.9524075042
-2.241233013,42.9522472566
-2.33638105039,43.2229872675
-2.22897493486,42.952165155
-2.21671691032,42.9520817401
-2.20445893837,42.9519970128
-2.19220101985,42.9519109731
-2.31488284595,42.9437076883
-2.25360027303,42.9433236446
-2.24134390847,42.9432428933
-2.2290876125,42.9431608214
-2.32723785566,42.9347760032
-2.30272814398,42.9346290202
-2.29047336176,42.934553553
-2.27821863219,42.9344767634
-2.31175608128,43.2228412743
-2.25370931927,42.9343192492
-2.22920022343,42.9341564807
-2.24156551573,42.9252341411
-2.29068061407,42.9165445639
-2.26617833009,42.9163897753
-2.24167624302,42.9162297432
-2.29078416885,42.9075400475
-2.27853478311,42.907463334
