X,Y
-0.368063913624,39.9343801341
-0.344681180877,39.9338466735
-0.332990109838,39.9335782326
-0.426861196513,39.9266925848
-0.403479628307,39.9261710349
-0.345029155885,39.9248466567
-0.333339618736,39.9245783236
-0.3216502391,39.924308815
-0.392130966468,39.9169080576
-0.322001123589,39.9153089963
-0.404159946887,39.908169923
-0.380785334863,39.9076440909
-0.404499877828,39.8991693406
-0.392814009521,39.898907114
-0.38112829401,39.8986437124
-0.369442731974,39.8983791359
-0.357757324094,39.8981133845
-0.346072140139,39.8978464984
-0.334387200543,39.8975784889
-0.416524250823,39.8904297138
-0.381471099663,39.8896433163
-0.369787050934,39.8893788422
-0.334736079781,39.888578508
-0.323052828529,39.8883094322
-0.311369735162,39.8880391823
-0.370131102836,39.8803785089
-0.358448743502,39.8801129338
-0.346766610451,39.8798462158
-0.323403045023,39.8793093587
-0.288358945309,39.8784952409
-0.264997154791,39.8779465902
-0.370474973426,39.8713781548
-0.347113565129,39.8708459941
-0.335433253429,39.8705782138
-0.323753099981,39.8703092572
-0.30039327061,39.8697678155
-0.253675882969,39.8686707062
-0.241996952833,39.8683934833
-0.230318234052,39.8681147096
-0.218639688169,39.8678346917
-0.32410299597,39.8613091405
-0.300746265179,39.8607678204
-0.289068197399,39.8604953704
-0.277390335491,39.8602217234
-0.265712635695,39.8599468998
-0.312775836536,39.8520389972
-0.289422581257,39.8514954139
-0.277746275556,39.8512218118
-0.266070131887,39.8509470333
-0.301804287602,39.8337677443
-0.641024408464,39.8231493513
-0.525893485156,39.7757075191
-0.480544026749,39.7386968555
-0.469214290895,39.7294417039
-0.481199766204,39.7206939605
-0.191640349,40.5247380813
-0.619371654527,40.1109750642
-0.669648611539,40.012905752099996
-0.419404319414,40.1247050382
-0.564926212053,39.9927352489
-0.447899924371,39.9902156571
-0.472963600905,39.9457238822
-0.285871622499,39.9414920563
-0.231042690255,39.8501154376
-0.219367213675,39.8498356978
-0.55752760375,40.1997674668
-0.55785085354,40.1907662142
-0.569909681353,40.1820120561
-0.319589440804,40.2755682689
-0.307840098602,40.275295286
-0.367287173777,40.2586486899
-0.355540249677,40.2583806138
-0.343793514181,40.2581113648
-0.355890913369,40.249380857
-0.332754329642,40.2398417437
-0.474022228318,40.2340060288
-0.427047892352,40.2329703978
-0.462614649639,40.2247483828
-0.415647092716,40.2237082798
-0.451210188644,40.2154896542
-0.404249523962,40.2144451275
-0.451547718589,40.2064891455
-0.404593292189,40.2054449554
-0.392855234605,40.2051809492
-0.381117332212,40.204915754
-0.369379585702,40.2046493697
-0.334167295618,40.2038431334
-0.369727831979,40.195649419
-0.440486596863,40.1882289816
-0.42875102637,40.1879686965
-0.346607076025,40.1861134555
-0.33487289427,40.1858437129
-0.440825228775,40.1792285072
-0.41735736092,40.1787069181
-0.358690895183,40.1773821353
-0.346958094577,40.1771136333
-0.452896312504,40.1704869451
-4.86354692967,39.5528968715
-4.48796246116,39.40514023
-4.47635156729,39.4052880473
-4.49892202374,38.828326817
-4.48740539146,38.8284739958
-4.47588867524,38.8286200397
-4.48721798295,38.8194654393
-4.47570272015,38.819611437
-4.48703065831,38.8104568682
-4.4753310596,38.8015941874
-4.45312953201,39.4055802195
-4.48628219785,38.7744224371
-4.47477419201,38.7745682037
-4.46326610319,38.7747128374
-4.48609529245,38.7654137964
-4.40668448227,39.4061507009
-4.3708535607,38.7578109367
-4.37068129528,38.7488018226
-4.48777105165,39.3961325533
-4.35900606036,38.7399269569
-4.47616164984,39.3962803232
-4.46455216291,39.3964269351
-4.45294259926,39.3965724027
-4.44133295354,39.3967167152
-4.4181134134,39.3970018662
-4.07059814064,38.6888547498
-4.05910187981,38.6889594111
-4.65494456085,38.6009474451
-4.45275575025,39.387564571
-4.44114759644,39.3877088382
-4.42953935953,39.3878519477
-4.4179310402,39.3879938995
-4.43574655033,38.5497733989
-4.4128017171,38.5500525232
-4.40132917073,38.5501903933
-4.40632263809,39.3881346943
-4.44703842304,38.5406229561
-4.39453481648,39.3792662771
-4.38968327768,38.5413176913
-4.44685807968,38.531613746
-4.40097986862,38.5321715929
-4.38951009868,38.5323082352
-4.45796412087,38.5134531111
-4.42356442193,38.5138762557
-4.37769698979,38.5144247015
-4.35476279359,38.5146921803
-4.45778258847,38.5044439067
-4.44631753346,38.504586027
-4.4348523979,38.5047270254
-4.41192188769,38.5050056567
-4.3775254742,38.5054151529
-4.2513989233,38.5068301739
-4.48052812507,38.495147178
-4.46906467923,38.4952914982
-4.43467381327,38.4957177122
-4.42321002752,38.4958575391
-4.37735403845,38.4964055947
-4.34296118878,38.4968048356
-4.33149672852,38.4969356635
-4.25124316615,38.4978201542
-4.45741979444,38.4864254769
-4.44595759751,38.4865674969
-4.38864538167,38.4872607574
-4.37718268816,38.4873960363
-4.33133108979,38.4879259214
-4.2396237965,38.4889319737
-4.22815998498,38.4890527185
-4.21669610537,38.4891723417
-4.38847267994,38.4782512318
-4.37701141447,38.4783864632
-4.36555007244,38.4785205737
-4.35408865447,38.4786535633
-4.34262713179,38.4787854255
-4.33116552507,38.4789161647
-4.30824209035,38.4791742798
-4.2853182813,38.4794279438
-4.27385621951,38.4795531138
-4.26239408712,38.4796771626
-4.36538030279,38.4695109388
-4.35392031231,38.4696438816
-4.34246021523,38.4697756986
-4.33083461752,38.4608966073
-4.34212660581,38.4517562007
-4.18245121399,38.4985347297
